User_ID,Age,Gender,Height_cm,Weight_kg,Steps,Calories_Burned,Workout_Type,Workout_Duration_Minutes,Heart_Rate,Sleep_Hours,Water_Intake_Liters,Date
,44,Female,180,79,12754,463,cardio,27,117,9.6,3.5,2023-06-07 16:00:00
1541,24,F,,,6138,334,Strength,73,190,8.3,3.6,2023-06-07 17:00:00
1313,19,male,168,,,696,HIIT,117,135,6.1,1.9,2023-06-07 18:00:00
1997,39,F,195,63,5391,734,Cardio,88,75,6.3,0.5,2023-06-07 19:00:00
,29,Female,,101,13812,674,Yoga,68,130,7.5,1.2,
1926,20,F,140,77,14412,188,Strength,36,169,4.4,3.7,2023-06-07 21:00:00
1867,33,Female,178,67,8322,233,HIIT,67,67,3.6,3.6,2023-06-07 22:00:00
1703,57,F,140,107,10809,170,Cardio,70,118,5.2,,2023-06-07 23:00:00
1018,34,,190,66,6224,402,Yoga,92,189,8.4,1.6,2023-06-08 00:00:00
1431,27,Female,179,103,8951,452,cardio,88,179,4.8,1.6,2023-06-08 01:00:00
1684,33,male,196,69,14837,407,,118,184,3.9,3.6,2023-06-08 02:00:00
1739,32,,142,61,12391,691,,80,96,4.5,1.6,2023-06-08 03:00:00
1349,45,F,140,83,13688,789,,52,172,7.8,2.3,2023-06-08 04:00:00
1182,39,Female,140,83,10787,701,cardio,113,103,7.3,3.1,2023-06-08 05:00:00
1112,26,,178,68,2989,610,Strength,89,64,7.8,1.2,2023-06-08 06:00:00
1182,50,male,160,,3604,758,,97,115,,1.4,2023-06-08 07:00:00
1480,38,Female,184,101,19791,373,Yoga,96,130,9.3,1.8,2023-06-08 08:00:00
1145,32,,169,88,1063,241,,20,85,6.2,2.8,
1830,16,,171,80,13152,429,Yoga,97,66,6.6,3.4,2023-06-08 10:00:00
1627,30,,172,89,12013,319,,14,51,9.6,2.4,2023-06-08 11:00:00
,47,Male,,70,5027,778,cardio,,82,9.9,1,2023-06-08 12:00:00
1762,24,F,161,,15959,397,cardio,48,142,7.6,2.1,2023-06-08 13:00:00
1475,30,Female,169,96,,510,,57,250,,0.9,2023-06-08 14:00:00
1762,43,Female,193,,12490,498,Strength,103,183,6.8,0.8,2023-06-08 15:00:00
1302,39,,185,75,17056,584,Cardio,89,149,5.2,2.6,2023-06-08 16:00:00
1970,50,,143,89,4135,555,,29,137,5.2,3.8,2023-06-08 17:00:00
1824,37,F,162,84,18564,750,,102,60,6.9,3.4,2023-06-08 18:00:00
1117,42,male,194,90,6509,227,Cardio,90,54,7.2,3.2,2023-06-08 19:00:00
1812,,Female,183,98,3728,607,,28,79,6.1,3,2023-06-08 20:00:00
1160,27,F,164,85,8631,735,Yoga,,187,9.2,3.6,2023-06-08 21:00:00
1400,35,F,151,82,11884,541,HIIT,35,140,6,3.1,2023-06-08 22:00:00
1197,16,Male,156,80,17788,163,Strength,88,140,4.9,2.7,2023-06-08 23:00:00
1259,36,Female,192,88,3873,194,Cardio,34,171,3.1,1.8,2023-06-09 00:00:00
,16,,154,101,16491,187,Cardio,24,167,9.8,0.9,2023-06-09 01:00:00
1751,25,F,149,74,,565,HIIT,93,110,8.8,2.1,2023-06-09 02:00:00
1046,47,F,174,54,11274,394,Strength,103,,7.3,3.7,2023-06-09 03:00:00
1986,54,male,194,105,19851,,,30,250,8.8,2.5,2023-06-09 04:00:00
1398,37,Male,191,,16758,642,Strength,56,158,8.7,1.1,2023-06-09 05:00:00
1709,33,F,191,80,19305,757,,44,161,9.5,2.8,2023-06-09 06:00:00
1558,47,F,168,98,4959,472,Cardio,53,88,5.7,2.1,2023-06-09 07:00:00
1077,42,,151,109,,401,,15,52,6.9,3.8,2023-06-09 08:00:00
1123,43,,140,48,5848,617,Cardio,110,87,3.7,1.1,2023-06-09 09:00:00
1074,33,male,140,99,12177,210,cardio,84,91,9.8,3,2023-06-09 10:00:00
1870,54,male,149,98,16690,268,HIIT,32,97,9.9,2.9,2023-06-09 11:00:00
1136,44,male,157,108,1679,236,Strength,117,62,,3.9,2023-06-09 12:00:00
1601,33,,186,66,18131,744,Yoga,48,138,6.2,2.5,2023-06-09 13:00:00
1399,59,,141,69,18705,229,HIIT,82,137,6.5,3.6,2023-06-09 14:00:00
1836,23,Male,188,103,16942,377,,27,105,6,0.6,2023-06-09 15:00:00
1504,46,Female,147,101,13342,632,cardio,119,112,5.1,0.9,2023-06-09 16:00:00
1499,49,Female,161,,5789,772,HIIT,109,129,6.7,1.7,
1572,22,Male,161,88,1533,459,Cardio,49,92,3.4,2.7,2023-06-09 18:00:00
1137,51,Female,165,96,19202,732,HIIT,,124,9.9,2.1,2023-06-09 19:00:00
1049,33,,165,60,16534,634,,37,106,6,1.2,2023-06-09 20:00:00
1770,53,Female,148,60,19725,174,HIIT,73,198,9.5,2.6,
1972,24,,160,99,7694,351,HIIT,92,112,8.1,2.5,2023-06-09 22:00:00
1618,24,Male,170,105,6006,374,,103,175,5,2.3,2023-06-09 23:00:00
1624,23,male,191,84,5545,659,Yoga,67,174,4.6,0.8,2023-06-10 00:00:00
1861,50,Male,182,65,10660,778,cardio,47,50,10,3.7,2023-06-10 01:00:00
1253,33,Female,145,52,5907,728,HIIT,88,141,8.4,2.6,2023-06-10 02:00:00
1629,20,,195,54,5485,708,HIIT,53,168,4.7,1.4,2023-06-10 03:00:00
,29,Female,153,101,2235,669,Yoga,85,81,3.5,2.9,2023-06-10 04:00:00
1848,43,Female,172,48,11906,332,Strength,11,,7.9,1.6,2023-06-10 05:00:00
,45,male,146,87,10900,226,HIIT,82,75,5.1,2.3,2023-06-10 06:00:00
1562,19,Female,163,107,16894,575,,44,110,4.5,1.7,2023-06-10 07:00:00
1756,54,male,148,,2145,216,,10,161,8.1,3.6,2023-06-10 08:00:00
1914,35,,150,95,15476,643,HIIT,55,194,7.8,4,2023-06-10 09:00:00
1425,40,,195,100,2475,696,Strength,69,118,6.4,1.1,2023-06-10 10:00:00
1546,43,male,162,87,11047,226,,72,78,9.6,0.6,2023-06-10 11:00:00
1301,27,Male,187,68,13156,204,HIIT,104,112,7.8,1.3,2023-06-10 12:00:00
1921,17,,190,78,50000,755,HIIT,101,250,9.3,2.6,2023-06-10 13:00:00
1580,58,Male,141,103,2604,622,HIIT,54,154,,1.1,2023-06-10 14:00:00
1348,29,,154,46,15932,396,cardio,66,164,5.1,3.3,2023-06-10 15:00:00
1831,37,,174,46,14593,588,,46,70,3.7,1.9,2023-06-10 16:00:00
1932,46,F,175,54,12471,463,Cardio,16,136,5.1,,2023-06-10 17:00:00
1979,38,Female,191,67,,469,cardio,119,84,9.8,2.1,2023-06-10 18:00:00
1048,35,Female,193,59,11196,369,Strength,25,101,9.7,3.7,2023-06-10 19:00:00
1916,53,Male,167,61,9175,520,cardio,59,95,8.3,0.6,2023-06-10 20:00:00
1073,19,,178,58,,365,cardio,23,106,6.6,3.1,2023-06-10 21:00:00
1703,30,Male,183,60,2836,198,Yoga,106,91,8.5,2.8,2023-06-10 22:00:00
1260,39,,143,76,14992,612,Strength,15,126,6.9,2.8,2023-06-10 23:00:00
1355,40,F,149,67,7476,267,Strength,70,147,3,1.9,2023-06-11 00:00:00
1581,16,F,145,78,17069,231,,30,65,6.5,0.6,2023-06-11 01:00:00
1601,22,,196,60,10316,412,cardio,19,182,7.2,2.9,2023-06-11 02:00:00
1259,46,male,169,78,18766,738,Strength,41,50,4.9,3.4,
1637,27,male,193,77,10962,645,,15,199,4.4,0.8,2023-06-11 04:00:00
1742,57,Female,185,87,4400,783,Yoga,11,97,4.9,2,2023-06-11 05:00:00
1294,,Male,174,108,14929,751,HIIT,48,171,7.4,1.1,2023-06-11 06:00:00
1930,59,F,188,62,19588,325,cardio,58,75,4,2.6,
1640,57,Female,182,105,13494,238,HIIT,36,83,8,3.2,2023-06-11 08:00:00
1791,53,,149,,10972,788,HIIT,65,163,6,2.8,2023-06-11 09:00:00
1312,27,F,197,55,2628,508,cardio,23,107,5.5,1.6,2023-06-11 10:00:00
1611,54,Male,192,90,7764,435,,32,184,8.7,1,2023-06-11 11:00:00
1837,33,Male,171,108,10521,446,,112,74,6.5,,2023-06-11 12:00:00
1808,,male,181,72,6745,409,Strength,94,189,5.6,1.6,
1181,25,Female,181,92,10751,624,Yoga,114,76,9.1,0.6,2023-06-11 14:00:00
1685,30,,142,79,50000,772,cardio,60,135,5.6,2.5,2023-06-11 15:00:00
1827,45,F,195,52,19970,685,HIIT,103,167,9,1.4,2023-06-11 16:00:00
1363,59,Male,165,66,7123,711,cardio,34,130,6.5,3.4,2023-06-11 17:00:00
1187,,F,154,68,5930,186,Yoga,62,124,4.5,1,2023-06-11 18:00:00
1568,19,,156,108,3550,330,Cardio,97,142,7.3,2,2023-06-11 19:00:00
1542,,F,,109,18339,174,,20,83,5,1.4,2023-06-11 20:00:00
1595,56,Female,157,58,9771,498,HIIT,44,164,4,2.9,2023-06-11 21:00:00
1663,46,male,190,69,11129,786,Cardio,64,162,3.6,2.4,2023-06-11 22:00:00
1984,54,F,158,47,17340,692,Cardio,67,161,4.7,,2023-06-11 23:00:00
1547,49,male,151,49,19381,376,Yoga,77,109,8.2,2.1,2023-06-12 00:00:00
1724,21,,163,109,7983,497,,46,75,8.9,0.5,2023-06-12 01:00:00
1925,53,male,144,98,10857,187,cardio,109,175,9,,2023-06-12 02:00:00
1407,49,F,163,63,3130,532,Cardio,86,94,4.9,4,2023-06-12 03:00:00
,59,,166,98,4740,719,Strength,18,81,7.6,,2023-06-12 04:00:00
1617,30,Male,187,54,19884,385,cardio,37,120,4.6,2.7,2023-06-12 05:00:00
1413,,F,169,60,6307,330,,64,72,7.4,3.7,2023-06-12 06:00:00
1341,21,male,154,90,13904,263,HIIT,,112,9.2,0.6,2023-06-12 07:00:00
1219,52,Male,186,73,7767,455,cardio,89,119,3.3,2.8,2023-06-12 08:00:00
1902,47,F,198,59,18881,281,Yoga,79,103,9.9,,2023-06-12 09:00:00
1162,18,F,177,92,14582,497,Yoga,36,76,8.8,1.5,2023-06-12 10:00:00
1950,18,,183,55,4144,329,HIIT,19,142,8.3,1.3,2023-06-12 11:00:00
1219,37,Male,173,78,11143,564,HIIT,32,128,7.8,3.4,2023-06-12 12:00:00
,37,,166,80,10651,739,HIIT,,85,8.4,1.8,2023-06-12 13:00:00
1631,25,,159,74,9025,534,Yoga,99,182,10,,2023-06-12 14:00:00
1905,18,,180,63,17676,661,,,81,8.4,0.8,2023-06-12 15:00:00
1847,27,Female,171,77,9846,192,,12,198,5.5,1,2023-06-12 16:00:00
1399,44,,143,66,,629,cardio,68,66,7.3,3.6,2023-06-12 17:00:00
1181,32,,144,80,8604,267,Cardio,52,71,5.4,2,2023-06-12 18:00:00
1990,22,F,192,67,8139,720,Cardio,108,90,9.8,3.7,2023-06-12 19:00:00
1617,28,Female,197,107,17211,210,Strength,16,250,9.3,3.4,2023-06-12 20:00:00
1728,17,,147,70,8828,702,Yoga,36,124,7,3.4,2023-06-12 21:00:00
1204,19,F,161,104,7203,337,HIIT,71,171,8.5,1.5,2023-06-12 22:00:00
1581,25,Male,181,49,19005,602,,51,59,9.4,1.4,2023-06-12 23:00:00
1555,,,146,98,8871,336,cardio,106,136,4.7,2.5,2023-06-13 00:00:00
1840,39,F,161,82,,613,,13,54,7.1,,2023-06-13 01:00:00
1812,32,male,185,106,5014,313,Yoga,99,104,6.4,2.3,2023-06-13 02:00:00
1227,21,,169,69,12445,,Strength,71,75,8.4,0.7,2023-06-13 03:00:00
1695,34,F,176,56,12038,251,,17,53,5.7,3.9,2023-06-13 04:00:00
1618,,Female,155,66,14072,416,Cardio,93,156,8,0.7,2023-06-13 05:00:00
1595,47,Male,154,53,14054,785,cardio,26,76,5.8,1.1,2023-06-13 06:00:00
1849,25,Male,144,73,4505,302,Cardio,14,250,3.8,2.9,2023-06-13 07:00:00
1249,24,,142,88,9710,578,cardio,72,52,3.7,1,2023-06-13 08:00:00
1874,42,F,162,71,15418,576,HIIT,18,99,3.8,0.9,2023-06-13 09:00:00
1440,28,F,149,99,17411,727,cardio,17,174,3.2,1,
1532,34,male,144,49,1265,760,HIIT,16,75,6.7,0.7,2023-06-13 11:00:00
1195,36,Male,162,96,10498,685,Yoga,46,195,7.7,1.4,2023-06-13 12:00:00
1689,39,male,154,57,15732,482,Cardio,109,184,3.9,,2023-06-13 13:00:00
1928,53,Female,157,86,18194,589,cardio,64,166,7.3,2.2,
1986,19,,164,59,15149,755,cardio,76,94,7.2,2,2023-06-13 15:00:00
1518,39,male,147,62,1610,273,Strength,,190,4,2.2,2023-06-13 16:00:00
1069,50,Male,170,,13480,451,,78,55,5.8,2.7,2023-06-13 17:00:00
1638,18,Female,160,46,14493,498,Yoga,14,102,8.3,1.3,2023-06-13 18:00:00
1398,19,F,141,57,6027,398,HIIT,26,53,3.1,1,2023-06-13 19:00:00
1977,52,Female,161,91,14638,420,Yoga,67,109,4,3.6,2023-06-13 20:00:00
1671,55,male,,94,6724,578,Strength,72,121,,2.7,2023-06-13 21:00:00
1759,50,,,,1202,719,Yoga,36,124,8.1,0.7,2023-06-13 22:00:00
1202,46,male,171,57,1401,733,HIIT,113,115,6.2,3.9,2023-06-13 23:00:00
1147,59,F,147,53,3027,396,Cardio,112,71,7.4,2.9,2023-06-14 00:00:00
1471,40,F,143,103,14955,630,,85,189,8.9,1,2023-06-14 01:00:00
1654,55,Male,169,89,15807,247,Strength,101,100,8.9,3.9,2023-06-14 02:00:00
1943,,,158,87,10081,478,cardio,77,194,,1.8,2023-06-14 03:00:00
1198,,Female,,67,1178,742,cardio,37,142,6.4,3.9,2023-06-14 04:00:00
1916,,Female,157,89,6817,574,Cardio,98,98,7.5,0.9,2023-06-14 05:00:00
1425,28,F,192,67,,726,,67,65,,1.1,2023-06-14 06:00:00
1665,42,male,168,78,8185,573,Yoga,59,93,9.6,2.8,2023-06-14 07:00:00
1491,21,male,162,60,4984,154,cardio,109,156,6,0.6,2023-06-14 08:00:00
1887,32,,172,,11236,608,Strength,115,199,5.6,0.6,2023-06-14 09:00:00
1895,51,male,191,95,3983,742,,76,143,9.3,3.3,2023-06-14 10:00:00
1141,55,Female,186,76,15635,647,HIIT,40,57,,1.1,2023-06-14 11:00:00
1312,50,,157,,9542,236,Yoga,110,159,3.3,3.7,2023-06-14 12:00:00
1164,32,,193,100,5282,551,,21,67,7.8,2,2023-06-14 13:00:00
1313,56,Female,183,61,12610,442,HIIT,64,129,5.7,3.6,2023-06-14 14:00:00
1020,17,male,172,83,13022,430,,110,,8.4,,2023-06-14 15:00:00
1081,28,Female,146,85,8988,346,,110,121,3.5,2.4,2023-06-14 16:00:00
1580,17,F,190,92,13596,232,Yoga,13,143,5.7,1.6,2023-06-14 17:00:00
1130,43,F,167,72,11416,176,Strength,103,87,4.6,2.8,2023-06-14 18:00:00
1598,58,F,140,94,13535,284,HIIT,111,,8.2,1.6,2023-06-14 19:00:00
1729,41,male,195,45,,239,,51,156,4.6,1.3,2023-06-14 20:00:00
1932,37,,178,94,,355,HIIT,111,179,6.2,0.8,2023-06-14 21:00:00
1983,58,Female,173,63,6888,176,Yoga,100,91,8.7,0.7,2023-06-14 22:00:00
1304,18,Male,,103,6737,527,Strength,63,167,9.4,1.6,2023-06-14 23:00:00
1914,50,F,158,85,3358,720,Yoga,,70,8.1,3.1,2023-06-15 00:00:00
1370,27,F,170,54,6390,733,,10,250,6,1.2,2023-06-15 01:00:00
1856,39,Male,152,72,1406,564,,,54,7,1.5,2023-06-15 02:00:00
1852,20,Male,196,78,17449,376,,52,66,7.8,3.7,2023-06-15 03:00:00
1383,35,male,163,83,1227,752,HIIT,111,73,9.1,2.7,2023-06-15 04:00:00
1907,54,Female,144,100,14169,,,29,185,9.2,3.7,2023-06-15 05:00:00
1444,54,F,162,96,50000,511,HIIT,27,,9.5,3.7,2023-06-15 06:00:00
1424,28,,158,47,11433,409,Strength,79,108,8.7,0.7,2023-06-15 07:00:00
1160,56,male,140,67,16713,212,cardio,58,75,4,3.8,2023-06-15 08:00:00
1177,27,male,172,61,10121,772,,85,110,8.2,0.7,
1628,28,,198,70,11795,541,,26,185,8.7,3.7,2023-06-15 10:00:00
1707,25,,189,62,,395,Cardio,62,61,9.1,2.4,2023-06-15 11:00:00
1894,48,,195,90,16835,427,HIIT,31,63,9.5,,2023-06-15 12:00:00
1489,55,Male,172,75,10231,496,Yoga,91,79,6.6,3,2023-06-15 13:00:00
1326,31,F,171,53,2101,521,Cardio,19,148,7.6,3.6,2023-06-15 14:00:00
1597,50,Male,198,79,3099,272,Strength,33,111,3.1,2.7,2023-06-15 15:00:00
1288,18,F,167,104,1513,206,Cardio,93,80,7,2,2023-06-15 16:00:00
1592,20,Male,176,107,12324,309,Cardio,21,76,6.3,0.9,2023-06-15 17:00:00
1663,41,Female,180,96,16491,276,cardio,13,50,9.7,3.3,2023-06-15 18:00:00
1572,26,F,,92,,756,cardio,51,90,9.3,0.9,2023-06-15 19:00:00
1572,22,male,148,105,16923,460,Cardio,14,191,,3,2023-06-15 20:00:00
1353,25,F,189,68,2832,667,cardio,35,123,3.4,2.3,2023-06-15 21:00:00
1027,57,F,194,102,11872,414,cardio,109,91,5.8,1.9,2023-06-15 22:00:00
1953,49,F,150,108,11290,437,Cardio,68,89,7.9,2.6,2023-06-15 23:00:00
1042,18,Female,172,74,8137,569,HIIT,71,63,3.2,3.2,2023-06-16 00:00:00
1680,23,Male,,73,12358,677,cardio,89,149,4.7,3.8,2023-06-16 01:00:00
1422,46,male,193,54,6807,289,Cardio,14,140,9.2,1.4,2023-06-16 02:00:00
1597,26,Male,196,83,16882,624,HIIT,35,188,3.9,3.8,2023-06-16 03:00:00
1176,22,Male,181,99,15859,786,,92,155,3.4,3.9,2023-06-16 04:00:00
1528,17,,173,72,16137,678,cardio,15,98,7.1,3.3,2023-06-16 05:00:00
1609,21,Female,,62,12079,538,Cardio,33,155,,3.6,2023-06-16 06:00:00
1965,56,,,85,5343,660,cardio,104,187,8.8,2.9,2023-06-16 07:00:00
1493,47,Female,191,109,5628,687,HIIT,104,56,9.8,0.6,2023-06-16 08:00:00
,35,Male,141,90,9981,362,Cardio,62,130,8.3,2.5,2023-06-16 09:00:00
1609,49,Male,158,104,2300,662,HIIT,16,189,6.1,3.1,2023-06-16 10:00:00
,31,Female,177,53,2947,414,,19,150,9.6,3.8,2023-06-16 11:00:00
1841,,Male,171,89,3242,492,Yoga,48,104,6,2.5,
1852,27,Male,,104,16629,187,Strength,95,56,,3.3,2023-06-16 13:00:00
1516,22,male,180,72,18742,382,Yoga,87,83,6.1,3,2023-06-16 14:00:00
1513,54,,147,47,4656,409,cardio,37,175,8.7,1.5,2023-06-16 15:00:00
1021,32,,165,95,17691,457,HIIT,51,78,9.4,1,2023-06-16 16:00:00
1111,26,,169,52,2450,552,Cardio,71,75,5.5,3.1,
1056,21,F,150,103,8366,410,,61,123,6.2,1.3,2023-06-16 18:00:00
1065,38,male,180,105,19507,625,cardio,31,94,9.3,1.4,2023-06-16 19:00:00
1841,42,,159,102,3842,255,Cardio,66,66,3.3,2.8,2023-06-16 20:00:00
1097,21,,199,56,17017,396,Yoga,105,,8.5,3.3,2023-06-16 21:00:00
1143,53,male,159,53,,453,HIIT,20,142,6.2,2.5,2023-06-16 22:00:00
1879,17,Male,148,93,15186,492,Strength,23,115,5.6,3.6,
1434,37,,147,61,2664,596,,40,141,,1.2,2023-06-17 00:00:00
1636,35,Male,199,98,15420,187,,117,,5.9,1.4,2023-06-17 01:00:00
1678,40,,154,88,4948,195,cardio,13,91,8.3,2.7,2023-06-17 02:00:00
1085,30,Female,173,76,4634,754,cardio,118,120,9.5,3.4,2023-06-17 03:00:00
1587,44,F,163,79,17598,369,HIIT,31,,6.4,2.4,2023-06-17 04:00:00
1343,23,,172,93,4072,405,Yoga,102,120,8.8,0.5,2023-06-17 05:00:00
1935,52,Female,180,98,3459,286,Yoga,108,92,8.1,2.9,2023-06-17 06:00:00
1293,48,male,180,60,4706,380,Strength,73,104,5.3,3.3,2023-06-17 07:00:00
1955,37,Female,184,56,18590,727,Strength,86,105,7.1,,2023-06-17 08:00:00
1570,20,male,179,52,9601,187,HIIT,93,128,7.7,0.7,2023-06-17 09:00:00
1649,54,,166,65,4469,304,Cardio,,132,3.2,2.3,2023-06-17 10:00:00
1610,33,male,160,92,5847,652,Yoga,88,170,5.8,0.6,2023-06-17 11:00:00
,53,Female,144,52,1348,254,,99,121,9.9,2,2023-06-17 12:00:00
,52,F,174,72,4651,404,Cardio,93,50,7.5,0.6,
1830,45,Male,160,54,3878,553,HIIT,70,179,5.3,,2023-06-17 14:00:00
1560,46,Male,143,96,,637,Strength,109,142,4.8,1.9,
1959,25,F,188,59,50000,607,Cardio,15,91,4.5,0.9,2023-06-17 16:00:00
1031,30,Male,187,48,12261,677,HIIT,88,,5.8,0.9,2023-06-17 17:00:00
1390,57,,155,106,12304,740,Strength,77,58,4.4,3.4,2023-06-17 18:00:00
1276,59,,,48,1002,674,Cardio,15,163,3.9,0.6,2023-06-17 19:00:00
1531,33,Female,170,85,18501,519,Cardio,75,80,5.5,2.9,2023-06-17 20:00:00
1153,38,Female,165,99,13694,251,Strength,45,145,7.2,3.4,2023-06-17 21:00:00
1382,48,male,191,72,15353,748,,24,51,4,1,2023-06-17 22:00:00
1067,31,Female,174,91,2517,749,Strength,85,,3.3,1.2,2023-06-17 23:00:00
1877,53,,145,53,,690,cardio,49,92,3.2,2.7,2023-06-18 00:00:00
1883,50,Female,172,46,14175,661,cardio,117,100,4.9,1.6,2023-06-18 01:00:00
1213,49,Male,160,92,19763,538,,50,124,4.3,2.2,2023-06-18 02:00:00
1654,43,male,155,72,18232,512,HIIT,16,,6.8,3.4,2023-06-18 03:00:00
1375,17,male,186,,6036,761,Yoga,31,50,6.2,1,2023-06-18 04:00:00
1743,45,,178,90,17589,264,cardio,81,173,5.3,2.7,2023-06-18 05:00:00
1212,28,Female,173,57,1520,492,Strength,115,166,8.8,3.8,2023-06-18 06:00:00
1078,56,Male,181,60,16705,223,cardio,20,136,6.5,0.7,
1725,31,Female,196,84,7258,284,,11,178,3.6,0.7,2023-06-18 08:00:00
1627,20,F,199,74,3134,739,HIIT,39,167,5.1,2.4,2023-06-18 09:00:00
1603,43,Female,154,109,,529,,77,112,9.8,3.9,2023-06-18 10:00:00
1781,54,,145,102,5838,639,HIIT,62,125,9.8,1.3,2023-06-18 11:00:00
1922,35,Female,141,92,19859,,,98,144,4.8,1.7,2023-06-18 12:00:00
1380,39,male,163,93,1785,187,HIIT,30,84,4.2,0.8,2023-06-18 13:00:00
1679,42,Male,195,46,9143,459,Strength,34,141,6.5,1.8,2023-06-18 14:00:00
1057,45,,188,58,16050,255,,82,134,6.4,0.7,2023-06-18 15:00:00
1795,42,F,167,61,14635,705,Cardio,81,188,5.9,1.9,2023-06-18 16:00:00
1025,41,Male,140,75,,374,HIIT,14,188,6.7,2.4,2023-06-18 17:00:00
1880,22,Male,140,54,14409,391,cardio,119,105,4.6,3.9,2023-06-18 18:00:00
1446,57,male,167,81,16988,546,Cardio,101,56,3.8,3.4,2023-06-18 19:00:00
1065,53,male,175,,19541,302,cardio,75,100,7,3.4,2023-06-18 20:00:00
1920,20,male,159,74,4528,685,HIIT,94,88,9.5,1.3,2023-06-18 21:00:00
1759,38,,187,78,4559,785,Strength,58,91,4,0.8,2023-06-18 22:00:00
1253,43,Female,147,62,15120,551,Cardio,17,121,7.9,2.6,2023-06-18 23:00:00
1898,49,Male,140,107,3937,295,Cardio,107,102,6.1,2.3,2023-06-19 00:00:00
1967,30,Female,165,93,9138,340,HIIT,96,140,5.1,2.3,2023-06-19 01:00:00
1043,47,Female,190,100,,732,,88,198,9,0.9,2023-06-19 02:00:00
1096,41,male,182,102,18105,350,HIIT,36,79,6.2,2.2,2023-06-19 03:00:00
,46,Female,188,71,18307,161,HIIT,11,172,7.1,1,2023-06-19 04:00:00
1226,34,Male,164,99,1835,201,Yoga,37,178,6.1,2,2023-06-19 05:00:00
1773,24,Male,149,63,19877,451,Strength,20,73,3.6,0.7,2023-06-19 06:00:00
1678,44,F,151,67,3979,449,,55,174,7.2,3.5,2023-06-19 07:00:00
1435,54,,180,91,11517,670,Strength,30,183,,0.5,
1790,19,Female,146,95,,289,HIIT,51,55,3.6,,2023-06-19 09:00:00
1600,18,,151,72,3424,249,Yoga,41,176,7.2,3.5,2023-06-19 10:00:00
1378,44,,186,101,15567,634,HIIT,41,166,3.1,,2023-06-19 11:00:00
1177,26,,179,102,17104,286,HIIT,80,84,,3.9,2023-06-19 12:00:00
1426,48,,156,59,15927,515,Strength,31,177,8.5,0.7,2023-06-19 13:00:00
1914,53,Male,144,,5521,683,Yoga,87,128,3.3,2.7,2023-06-19 14:00:00
,26,Female,,91,12318,656,Strength,86,84,7.5,3.5,2023-06-19 15:00:00
1306,42,F,173,,15280,310,HIIT,30,97,9.6,0.9,2023-06-19 16:00:00
1778,,,187,56,15776,324,cardio,31,163,4.2,2.5,2023-06-19 17:00:00
1503,36,F,156,87,19760,237,Cardio,43,154,5.9,1.9,2023-06-19 18:00:00
1267,54,Male,174,73,16180,548,,19,121,7,2,2023-06-19 19:00:00
1585,46,Male,194,93,17837,629,HIIT,74,92,6.2,3.7,2023-06-19 20:00:00
1007,53,male,140,47,4459,694,,74,84,7.3,2.4,2023-06-19 21:00:00
1919,17,,198,104,2148,626,Yoga,97,182,5.8,0.8,2023-06-19 22:00:00
1507,42,male,189,70,17906,432,cardio,76,80,4,3.8,2023-06-19 23:00:00
1475,51,F,189,91,5577,601,,104,155,3.6,1.1,2023-06-20 00:00:00
1296,26,Female,175,86,17505,773,,52,150,8.2,3.6,2023-06-20 01:00:00
1163,33,male,154,75,16672,231,Yoga,50,57,4.7,3.9,2023-06-20 02:00:00
1484,16,Male,199,66,,362,HIIT,,55,8.9,3.6,2023-06-20 03:00:00
1596,50,,158,61,4722,669,HIIT,13,136,8.2,2.9,
,50,F,190,64,6930,283,Cardio,32,129,3.3,3.1,2023-06-20 05:00:00
1566,46,Male,181,52,14388,596,Yoga,79,93,4.4,2.9,2023-06-20 06:00:00
1904,43,Female,144,93,4642,267,cardio,43,185,5,2.1,2023-06-20 07:00:00
1558,54,,158,82,8421,745,Cardio,50,113,7.2,1.5,2023-06-20 08:00:00
,16,Female,182,97,8047,392,Yoga,27,181,8.7,1.5,2023-06-20 09:00:00
1943,40,Female,178,72,14554,299,HIIT,109,,3.4,3.1,2023-06-20 10:00:00
1237,58,,144,73,6588,682,Cardio,,102,4.7,2.7,2023-06-20 11:00:00
1103,53,,191,55,16260,795,HIIT,106,162,5.6,2.5,2023-06-20 12:00:00
1209,35,Female,151,91,10316,528,Strength,42,112,4.3,2.8,2023-06-20 13:00:00
1553,18,F,158,89,,757,Strength,34,163,6.8,3.2,2023-06-20 14:00:00
1827,17,,186,62,10945,674,Cardio,61,126,,3.1,2023-06-20 15:00:00
1467,33,Male,151,94,13794,662,Cardio,26,71,,,2023-06-20 16:00:00
1453,59,male,175,93,5332,266,Yoga,60,176,6.6,1.8,2023-06-20 17:00:00
1267,25,F,151,66,16329,725,,12,,5.5,1.4,2023-06-20 18:00:00
1385,20,,157,89,16698,466,cardio,64,73,5.4,2.4,2023-06-20 19:00:00
1774,24,,188,105,15841,,Strength,95,52,4.9,0.7,2023-06-20 20:00:00
1847,17,F,190,65,17548,239,Strength,65,82,6.8,,2023-06-20 21:00:00
1386,49,male,187,105,7989,537,Strength,44,100,6.1,0.9,2023-06-20 22:00:00
,53,Female,182,80,19340,232,,77,79,4.4,1.4,2023-06-20 23:00:00
1258,46,Male,173,68,4860,,cardio,68,74,3.1,3.2,2023-06-21 00:00:00
1282,25,,187,76,2768,694,Cardio,101,77,4.1,0.7,2023-06-21 01:00:00
