user_id,age,gender,height_cm,weight_kg,steps,calories_burned,workout_type,workout_duration_minutes,heart_rate,sleep_hours,water_intake_liters,date,activity_level
1883,50.0,Female,172.0,46.0,14175.0,661.0,cardio,117.0,100.0,4.9,1.6,2023-06-18 01:00:00,High
1213,49.0,Male,160.0,92.0,19763.0,538.0,Unknown,50.0,124.0,4.3,2.2,2023-06-18 02:00:00,High
1654,43.0,Male,155.0,72.0,18232.0,512.0,HIIT,16.0,126.0,6.8,3.4,2023-06-18 03:00:00,High
1375,17.0,Male,186.0,77.0,6036.0,761.0,Yoga,31.0,50.0,6.2,1.0,2023-06-18 04:00:00,Medium
1743,45.0,Unknown,178.0,90.0,17589.0,264.0,cardio,81.0,173.0,5.3,2.7,2023-06-18 05:00:00,High
1212,28.0,Female,173.0,57.0,1520.0,492.0,Strength,115.0,166.0,8.8,3.8,2023-06-18 06:00:00,Low
1078,56.0,Male,181.0,60.0,16705.0,223.0,cardio,20.0,136.0,6.5,0.7,2023-06-18 06:00:00,High
1725,31.0,Female,196.0,84.0,7258.0,284.0,Unknown,11.0,178.0,3.6,0.7,2023-06-18 08:00:00,Medium
1627,20.0,Female,199.0,74.0,3134.0,739.0,HIIT,39.0,167.0,5.1,2.4,2023-06-18 09:00:00,Low
1603,43.0,Female,154.0,109.0,10814.5,529.0,Unknown,77.0,112.0,9.8,3.9,2023-06-18 10:00:00,High
1781,54.0,Unknown,145.0,102.0,5838.0,639.0,HIIT,62.0,125.0,9.8,1.3,2023-06-18 11:00:00,Medium
1922,35.0,Female,141.0,92.0,19859.0,480.2138947368421,Unknown,98.0,144.0,4.8,1.7,2023-06-18 12:00:00,High
1380,39.0,Male,163.0,93.0,1785.0,187.0,HIIT,30.0,84.0,4.2,0.8,2023-06-18 13:00:00,Low
1679,42.0,Male,195.0,46.0,9143.0,459.0,Strength,34.0,141.0,6.5,1.8,2023-06-18 14:00:00,Medium
1057,45.0,Unknown,188.0,58.0,16050.0,255.0,Unknown,82.0,134.0,6.4,0.7,2023-06-18 15:00:00,High
1795,42.0,Female,167.0,61.0,14635.0,705.0,Cardio,81.0,188.0,5.9,1.9,2023-06-18 16:00:00,High
1025,41.0,Male,140.0,75.0,10814.5,374.0,HIIT,14.0,188.0,6.7,2.4,2023-06-18 17:00:00,High
1880,22.0,Male,140.0,54.0,14409.0,391.0,cardio,119.0,105.0,4.6,3.9,2023-06-18 18:00:00,High
1446,57.0,Male,167.0,81.0,16988.0,546.0,Cardio,101.0,56.0,3.8,3.4,2023-06-18 19:00:00,High
1065,53.0,Male,175.0,77.0,19541.0,302.0,cardio,75.0,100.0,7.0,3.4,2023-06-18 20:00:00,High
1920,20.0,Male,159.0,74.0,4528.0,685.0,HIIT,94.0,88.0,9.5,1.3,2023-06-18 21:00:00,Low
1759,38.0,Unknown,187.0,78.0,4559.0,785.0,Strength,58.0,91.0,4.0,0.8,2023-06-18 22:00:00,Low
1253,43.0,Female,147.0,62.0,15120.0,551.0,Cardio,17.0,121.0,7.9,2.6,2023-06-18 23:00:00,High
1898,49.0,Male,140.0,107.0,3937.0,295.0,Cardio,107.0,102.0,6.1,2.3,2023-06-19 00:00:00,Low
1967,30.0,Female,165.0,93.0,9138.0,340.0,HIIT,96.0,140.0,5.1,2.3,2023-06-19 01:00:00,Medium
1043,47.0,Female,190.0,100.0,10814.5,732.0,Unknown,88.0,198.0,9.0,0.9,2023-06-19 02:00:00,High
1096,41.0,Male,182.0,102.0,18105.0,350.0,HIIT,36.0,79.0,6.2,2.2,2023-06-19 03:00:00,High
1226,34.0,Male,164.0,99.0,1835.0,201.0,Yoga,37.0,178.0,6.1,2.0,2023-06-19 05:00:00,Low
1773,24.0,Male,149.0,63.0,19877.0,451.0,Strength,20.0,73.0,3.6,0.7,2023-06-19 06:00:00,High
1678,44.0,Female,151.0,67.0,3979.0,449.0,Unknown,55.0,174.0,7.2,3.5,2023-06-19 07:00:00,Low
1435,54.0,Unknown,180.0,91.0,11517.0,670.0,Strength,30.0,183.0,6.5,0.5,2023-06-19 07:00:00,High
1790,19.0,Female,146.0,95.0,10814.5,289.0,HIIT,51.0,55.0,3.6,2.2390315789473685,2023-06-19 09:00:00,High
1600,18.0,Unknown,151.0,72.0,3424.0,249.0,Yoga,41.0,176.0,7.2,3.5,2023-06-19 10:00:00,Low
1378,44.0,Unknown,186.0,101.0,15567.0,634.0,HIIT,41.0,166.0,3.1,2.2390315789473685,2023-06-19 11:00:00,High
1177,26.0,Unknown,179.0,102.0,17104.0,286.0,HIIT,80.0,84.0,6.5,3.9,2023-06-19 12:00:00,High
1426,48.0,Unknown,156.0,59.0,15927.0,515.0,Strength,31.0,177.0,8.5,0.7,2023-06-19 13:00:00,High
1914,53.0,Male,144.0,77.0,5521.0,683.0,Yoga,87.0,128.0,3.3,2.7,2023-06-19 14:00:00,Medium
1306,42.0,Female,173.0,77.0,15280.0,310.0,HIIT,30.0,97.0,9.6,0.9,2023-06-19 16:00:00,High
1778,37.0,Unknown,187.0,56.0,15776.0,324.0,cardio,31.0,163.0,4.2,2.5,2023-06-19 17:00:00,High
1503,36.0,Female,156.0,87.0,19760.0,237.0,Cardio,43.0,154.0,5.9,1.9,2023-06-19 18:00:00,High
1267,54.0,Male,174.0,73.0,16180.0,548.0,Unknown,19.0,121.0,7.0,2.0,2023-06-19 19:00:00,High
1585,46.0,Male,194.0,93.0,17837.0,629.0,HIIT,74.0,92.0,6.2,3.7,2023-06-19 20:00:00,High
1007,53.0,Male,140.0,47.0,4459.0,694.0,Unknown,74.0,84.0,7.3,2.4,2023-06-19 21:00:00,Low
1919,17.0,Unknown,198.0,104.0,2148.0,626.0,Yoga,97.0,182.0,5.8,0.8,2023-06-19 22:00:00,Low
1507,42.0,Male,189.0,70.0,17906.0,432.0,cardio,76.0,80.0,4.0,3.8,2023-06-19 23:00:00,High
1475,51.0,Female,189.0,91.0,5577.0,601.0,Unknown,104.0,155.0,3.6,1.1,2023-06-20 00:00:00,Medium
1296,26.0,Female,175.0,86.0,17505.0,773.0,Unknown,52.0,150.0,8.2,3.6,2023-06-20 01:00:00,High
1163,33.0,Male,154.0,75.0,16672.0,231.0,Yoga,50.0,57.0,4.7,3.9,2023-06-20 02:00:00,High
1484,16.0,Male,199.0,66.0,10814.5,362.0,HIIT,64.40168421052631,55.0,8.9,3.6,2023-06-20 03:00:00,High
1596,50.0,Unknown,158.0,61.0,4722.0,669.0,HIIT,13.0,136.0,8.2,2.9,2023-06-20 03:00:00,Low
1566,46.0,Male,181.0,52.0,14388.0,596.0,Yoga,79.0,93.0,4.4,2.9,2023-06-20 06:00:00,High
1904,43.0,Female,144.0,93.0,4642.0,267.0,cardio,43.0,185.0,5.0,2.1,2023-06-20 07:00:00,Low
1558,54.0,Unknown,158.0,82.0,8421.0,745.0,Cardio,50.0,113.0,7.2,1.5,2023-06-20 08:00:00,Medium
1943,40.0,Female,178.0,72.0,14554.0,299.0,HIIT,109.0,126.0,3.4,3.1,2023-06-20 10:00:00,High
1237,58.0,Unknown,144.0,73.0,6588.0,682.0,Cardio,64.40168421052631,102.0,4.7,2.7,2023-06-20 11:00:00,Medium
1103,53.0,Unknown,191.0,55.0,16260.0,795.0,HIIT,106.0,162.0,5.6,2.5,2023-06-20 12:00:00,High
1209,35.0,Female,151.0,91.0,10316.0,528.0,Strength,42.0,112.0,4.3,2.8,2023-06-20 13:00:00,High
1553,18.0,Female,158.0,89.0,10814.5,757.0,Strength,34.0,163.0,6.8,3.2,2023-06-20 14:00:00,High
1827,17.0,Unknown,186.0,62.0,10945.0,674.0,Cardio,61.0,126.0,6.5,3.1,2023-06-20 15:00:00,High
1467,33.0,Male,151.0,94.0,13794.0,662.0,Cardio,26.0,71.0,6.5,2.2390315789473685,2023-06-20 16:00:00,High
1453,59.0,Male,175.0,93.0,5332.0,266.0,Yoga,60.0,176.0,6.6,1.8,2023-06-20 17:00:00,Medium
1267,25.0,Female,151.0,66.0,16329.0,725.0,Unknown,12.0,126.0,5.5,1.4,2023-06-20 18:00:00,High
1385,20.0,Unknown,157.0,89.0,16698.0,466.0,cardio,64.0,73.0,5.4,2.4,2023-06-20 19:00:00,High
1774,24.0,Unknown,188.0,105.0,15841.0,480.2138947368421,Strength,95.0,52.0,4.9,0.7,2023-06-20 20:00:00,High
1847,17.0,Female,190.0,65.0,17548.0,239.0,Strength,65.0,82.0,6.8,2.2390315789473685,2023-06-20 21:00:00,High
1386,49.0,Male,187.0,105.0,7989.0,537.0,Strength,44.0,100.0,6.1,0.9,2023-06-20 22:00:00,Medium
1258,46.0,Male,173.0,68.0,4860.0,480.2138947368421,cardio,68.0,74.0,3.1,3.2,2023-06-21 00:00:00,Low
1282,25.0,Unknown,187.0,76.0,2768.0,694.0,Cardio,101.0,77.0,4.1,0.7,2023-06-21 01:00:00,Low
1625,27.0,Male,172.0,103.0,14743.0,789.0,Strength,68.0,146.0,3.3,2.8,2023-06-21 02:00:00,High
1874,51.0,Male,188.0,49.0,7226.0,249.0,Unknown,22.0,136.0,6.0,3.7,2023-06-21 03:00:00,Medium
1039,36.0,Female,157.0,60.0,13718.0,606.0,Yoga,71.0,75.0,4.6,2.2390315789473685,2023-06-21 04:00:00,High
1485,21.0,Unknown,196.0,55.0,12888.0,477.0,Cardio,103.0,169.0,6.5,3.0,2023-06-21 05:00:00,High
1928,18.0,Female,168.0,79.0,7621.0,223.0,Cardio,56.0,185.0,5.3,3.3,2023-06-21 06:00:00,Medium
1219,25.0,Female,184.0,86.0,18166.0,245.0,Cardio,85.0,150.0,6.8,1.3,2023-06-21 07:00:00,High
1128,20.0,Unknown,144.0,54.0,1140.0,480.2138947368421,cardio,12.0,146.0,8.1,2.5,2023-06-21 08:00:00,Low
1519,41.0,Unknown,164.0,52.0,18103.0,479.0,Strength,30.0,64.0,6.4,1.6,2023-06-21 09:00:00,High
1612,36.0,Male,163.0,70.0,2650.0,324.0,Yoga,113.0,98.0,3.4,1.4,2023-06-21 10:00:00,Low
1927,41.0,Male,168.0,47.0,8885.0,464.0,HIIT,74.0,160.0,3.1,1.2,2023-06-21 11:00:00,Medium
1891,53.0,Unknown,198.0,103.0,15264.0,717.0,Yoga,27.0,57.0,4.5,2.5,2023-06-21 12:00:00,High
1687,59.0,Female,177.0,47.0,2015.0,646.0,Yoga,22.0,134.0,6.0,3.3,2023-06-21 13:00:00,Low
1612,23.0,Male,149.0,46.0,9534.0,577.0,Yoga,86.0,180.0,5.3,2.0,2023-06-21 15:00:00,Medium
1259,20.0,Unknown,176.0,61.0,7292.0,184.0,HIIT,90.0,186.0,9.2,1.8,2023-06-21 16:00:00,Medium
1989,30.0,Male,199.0,80.0,11775.0,268.0,Unknown,118.0,63.0,3.6,2.9,2023-06-21 17:00:00,High
1965,31.0,Male,172.0,46.0,17371.0,520.0,Unknown,105.0,140.0,9.6,3.2,2023-06-21 18:00:00,High
1365,16.0,Female,162.0,78.0,19207.0,717.0,Yoga,102.0,197.0,9.0,1.4,2023-06-21 19:00:00,High
1757,31.0,Male,197.0,71.0,17394.0,600.0,Strength,54.0,53.0,8.8,1.5,2023-06-21 20:00:00,High
1786,52.0,Unknown,150.0,77.0,16547.0,458.0,Unknown,71.0,125.0,9.0,2.4,2023-06-21 21:00:00,High
1543,18.0,Female,163.0,66.0,10305.0,506.0,Strength,39.0,77.0,3.6,2.1,2023-06-21 22:00:00,High
1648,37.0,Female,163.0,58.0,9813.0,525.0,Strength,84.0,148.0,4.1,3.0,2023-06-21 23:00:00,Medium
1523,28.0,Unknown,146.0,67.0,1900.0,254.0,Cardio,23.0,116.0,3.9,2.3,2023-06-22 00:00:00,Low
1906,31.0,Male,189.0,88.0,4747.0,539.0,Unknown,62.0,166.0,3.8,0.9,2023-06-22 01:00:00,Low
1813,58.0,Female,160.0,109.0,13256.0,480.2138947368421,Yoga,19.0,66.0,6.5,1.1,2023-06-22 02:00:00,High
1886,36.0,Unknown,159.0,105.0,18855.0,255.0,cardio,81.0,183.0,8.8,3.7,2023-06-22 03:00:00,High
1015,17.0,Female,192.0,99.0,4103.0,741.0,cardio,40.0,156.0,4.8,1.3,2023-06-22 04:00:00,Low
1128,42.0,Unknown,149.0,94.0,9518.0,312.0,cardio,15.0,130.0,4.7,0.7,2023-06-22 05:00:00,Medium
1574,53.0,Female,164.0,56.0,1073.0,416.0,HIIT,92.0,60.0,7.7,2.2390315789473685,2023-06-22 06:00:00,Low
1108,41.0,Male,169.0,59.0,17634.0,712.0,Strength,28.0,150.0,3.7,2.9,2023-06-22 07:00:00,High
1532,40.0,Male,187.0,78.0,9487.0,452.0,Strength,73.0,169.0,5.1,2.3,2023-06-22 09:00:00,Medium
1669,26.0,Male,186.0,79.0,17681.0,736.0,Unknown,112.0,199.0,8.9,3.9,2023-06-22 10:00:00,High
1268,23.0,Male,169.0,83.0,13799.0,480.2138947368421,HIIT,91.0,193.0,6.6,0.9,2023-06-22 11:00:00,High
1161,23.0,Male,183.0,99.0,7517.0,395.0,Yoga,64.0,126.0,7.5,2.3,2023-06-22 12:00:00,Medium
1259,48.0,Female,179.0,103.0,12816.0,480.2138947368421,Cardio,76.0,167.0,3.9,2.5,2023-06-22 13:00:00,High
1923,22.0,Unknown,179.0,49.0,14405.0,734.0,Unknown,18.0,125.0,9.5,0.6,2023-06-22 14:00:00,High
1101,53.0,Unknown,189.0,74.0,19018.0,588.0,Unknown,15.0,54.0,5.3,1.9,2023-06-22 15:00:00,High
1734,23.0,Female,176.0,59.0,6615.0,705.0,cardio,51.0,126.0,9.7,2.1,2023-06-22 17:00:00,Medium
1570,36.0,Unknown,141.0,79.0,11468.0,298.0,Cardio,113.0,116.0,6.6,3.6,2023-06-22 18:00:00,High
1246,35.0,Female,151.0,99.0,11879.0,205.0,cardio,102.0,81.0,6.6,2.2390315789473685,2023-06-22 19:00:00,High
1639,23.0,Female,197.0,104.0,14078.0,505.0,Yoga,64.0,168.0,3.8,3.2,2023-06-22 20:00:00,High
1794,46.0,Male,143.0,68.0,5590.0,406.0,Yoga,58.0,151.0,5.7,3.3,2023-06-22 21:00:00,Medium
1836,44.0,Male,162.0,66.0,11910.0,212.0,cardio,108.0,158.0,9.0,2.9,2023-06-22 22:00:00,High
1536,24.0,Female,169.0,88.0,13127.0,212.0,Unknown,108.0,128.0,3.9,3.1,2023-06-22 23:00:00,High
1130,30.0,Unknown,156.0,76.0,8884.0,178.0,Cardio,39.0,115.0,9.4,2.9,2023-06-23 00:00:00,Medium
1352,45.0,Female,170.0,95.0,1662.0,701.0,cardio,44.0,188.0,7.7,2.4,2023-06-23 01:00:00,Low
1195,41.0,Female,155.0,47.0,9199.0,749.0,cardio,72.0,129.0,6.5,2.5,2023-06-23 02:00:00,Medium
1792,25.0,Female,180.0,76.0,1668.0,717.0,Unknown,112.0,195.0,6.8,1.2,2023-06-23 03:00:00,Low
1915,44.0,Female,165.0,46.0,10477.0,449.0,cardio,31.0,59.0,4.1,2.2390315789473685,2023-06-23 04:00:00,High
1929,31.0,Male,167.0,103.0,1160.0,761.0,Cardio,52.0,126.0,4.5,1.6,2023-06-23 05:00:00,Low
1665,51.0,Female,140.0,58.0,11590.0,364.0,HIIT,37.0,109.0,5.0,2.4,2023-06-23 06:00:00,High
1381,35.0,Unknown,186.0,95.0,12437.0,290.0,Cardio,27.0,57.0,5.7,1.4,2023-06-23 07:00:00,High
1644,52.0,Male,151.0,55.0,7460.0,656.0,Unknown,41.0,97.0,9.4,2.9,2023-06-23 08:00:00,Medium
1226,37.0,Male,176.0,54.0,17401.0,710.0,cardio,78.0,130.0,5.6,3.9,2023-06-23 09:00:00,High
1700,22.0,Female,194.0,102.0,3533.0,648.0,Unknown,63.0,90.0,6.7,3.3,2023-06-23 10:00:00,Low
1475,38.0,Female,195.0,78.0,5446.0,776.0,Strength,43.0,126.0,4.1,2.7,2023-06-23 11:00:00,Medium
1476,37.0,Male,189.0,97.0,14159.0,651.0,Unknown,40.0,57.0,8.2,2.5,2023-06-23 12:00:00,High
1264,37.0,Female,159.0,72.0,6554.0,736.0,HIIT,119.0,142.0,6.9,2.2,2023-06-23 13:00:00,Medium
1371,44.0,Female,141.0,62.0,16268.0,340.0,Unknown,106.0,140.0,6.1,1.2,2023-06-23 14:00:00,High
1433,53.0,Male,154.0,77.0,10814.5,512.0,Yoga,23.0,176.0,9.2,1.9,2023-06-23 16:00:00,High
1645,43.0,Male,177.0,89.0,14379.0,776.0,Strength,24.0,137.0,7.6,3.8,2023-06-23 17:00:00,High
1571,46.0,Unknown,183.0,79.0,15132.0,426.0,Yoga,29.0,193.0,7.0,2.6,2023-06-23 19:00:00,High
1939,29.0,Male,189.0,96.0,19595.0,196.0,Yoga,29.0,75.0,8.8,3.7,2023-06-23 20:00:00,High
1376,48.0,Male,171.0,65.0,8069.0,365.0,HIIT,58.0,64.0,5.9,2.3,2023-06-23 21:00:00,Medium
1394,24.0,Female,198.0,72.0,9511.0,379.0,Strength,108.0,107.0,3.6,1.4,2023-06-23 22:00:00,Medium
1449,42.0,Male,159.0,88.0,7422.0,788.0,Cardio,77.0,128.0,10.0,1.8,2023-06-23 23:00:00,Medium
1942,39.0,Unknown,175.0,100.0,5527.0,472.0,HIIT,27.0,74.0,4.2,1.8,2023-06-24 00:00:00,Medium
1875,41.0,Unknown,154.0,67.0,10814.5,374.0,Cardio,36.0,85.0,4.1,1.5,2023-06-24 02:00:00,High
1456,44.0,Male,189.0,92.0,8107.0,436.0,Yoga,42.0,166.0,5.4,3.1,2023-06-24 03:00:00,Medium
1724,58.0,Female,185.0,96.0,16531.0,195.0,HIIT,73.0,129.0,5.0,2.2390315789473685,2023-06-24 04:00:00,High
1727,43.0,Male,142.0,59.0,6132.0,163.0,Yoga,34.0,108.0,7.2,1.7,2023-06-24 05:00:00,Medium
1225,43.0,Female,168.0,99.0,11471.0,782.0,cardio,78.0,89.0,10.0,1.0,2023-06-24 05:00:00,High
1981,23.0,Unknown,186.0,87.0,9662.0,524.0,Cardio,27.0,166.0,3.4,2.7,2023-06-24 07:00:00,Medium
1130,38.0,Female,166.0,94.0,7782.0,482.0,HIIT,54.0,130.0,8.4,2.2390315789473685,2023-06-24 08:00:00,Medium
1587,44.0,Female,144.0,50.0,19991.0,315.0,Strength,119.0,180.0,3.9,2.4,2023-06-24 09:00:00,High
1475,20.0,Male,198.0,77.0,16993.0,656.0,Yoga,29.0,120.0,3.1,2.7,2023-06-24 10:00:00,High
1985,22.0,Male,170.0,99.0,7745.0,785.0,Unknown,15.0,150.0,9.1,3.7,2023-06-24 12:00:00,Medium
1276,57.0,Male,169.0,83.0,6634.0,715.0,cardio,100.0,119.0,4.2,1.9,2023-06-24 13:00:00,Medium
1155,51.0,Female,174.0,56.0,13567.0,588.0,cardio,101.0,74.0,5.4,1.6,2023-06-24 14:00:00,High
1217,42.0,Female,146.0,97.0,15945.0,606.0,Strength,18.0,180.0,9.3,1.0,2023-06-24 16:00:00,High
1189,17.0,Male,145.0,78.0,18569.0,420.0,HIIT,61.0,112.0,4.9,0.9,2023-06-24 17:00:00,High
1416,40.0,Male,165.0,85.0,7109.0,365.0,Cardio,64.40168421052631,79.0,6.1,3.8,2023-06-24 18:00:00,Medium
1980,24.0,Female,193.0,54.0,1915.0,262.0,Strength,28.0,142.0,9.3,1.2,2023-06-24 19:00:00,Low
1674,42.0,Male,140.0,77.0,19001.0,165.0,Yoga,112.0,181.0,6.9,1.0,2023-06-24 20:00:00,High
1691,16.0,Male,158.0,101.0,14669.0,365.0,Unknown,94.0,127.0,9.5,2.4,2023-06-24 21:00:00,High
1545,38.0,Female,146.0,47.0,10875.0,480.2138947368421,HIIT,72.0,134.0,6.5,0.7,2023-06-24 22:00:00,High
1040,25.0,Unknown,175.0,101.0,15853.0,284.0,Cardio,104.0,120.0,6.5,2.7,2023-06-24 23:00:00,High
1306,57.0,Male,151.0,77.0,3425.0,192.0,Unknown,115.0,198.0,7.1,2.2390315789473685,2023-06-25 00:00:00,Low
1942,40.0,Male,159.0,51.0,1425.0,433.0,HIIT,16.0,120.0,4.6,2.7,2023-06-25 01:00:00,Low
1337,18.0,Male,162.0,48.0,2787.0,247.0,Cardio,64.40168421052631,178.0,9.9,1.5,2023-06-25 02:00:00,Low
1313,21.0,Female,164.0,83.0,3584.0,209.0,Cardio,98.0,83.0,4.9,3.7,2023-06-25 03:00:00,Low
1074,21.0,Male,169.0,92.0,5648.0,379.0,cardio,101.0,136.0,8.5,1.4,2023-06-25 04:00:00,Medium
1952,17.0,Unknown,198.0,60.0,17552.0,792.0,Unknown,45.0,180.0,5.2,2.7,2023-06-25 05:00:00,High
1278,33.0,Female,168.0,82.0,10814.5,534.0,Unknown,26.0,67.0,5.2,3.8,2023-06-25 06:00:00,High
1175,38.0,Male,170.0,48.0,4435.0,308.0,Yoga,99.0,92.0,3.7,2.2390315789473685,2023-06-25 07:00:00,Low
1895,17.0,Female,157.0,48.0,5525.0,620.0,Strength,101.0,125.0,6.9,1.1,2023-06-25 08:00:00,Medium
1661,27.0,Unknown,169.0,71.0,11569.0,745.0,Unknown,46.0,127.0,4.7,0.7,2023-06-25 09:00:00,High
1272,37.0,Unknown,158.0,61.0,4204.0,357.0,cardio,90.0,90.0,4.0,3.9,2023-06-25 10:00:00,Low
1836,52.0,Male,193.0,98.0,8765.0,323.0,HIIT,69.0,155.0,4.6,3.2,2023-06-25 11:00:00,Medium
1619,35.0,Male,169.0,52.0,11696.0,230.0,Unknown,58.0,158.0,4.8,3.7,2023-06-25 12:00:00,High
1650,54.0,Female,140.0,97.0,17142.0,167.0,Cardio,90.0,73.0,6.5,2.9,2023-06-25 13:00:00,High
1861,39.0,Female,180.0,49.0,15679.0,440.0,Cardio,106.0,73.0,5.7,1.7,2023-06-25 14:00:00,High
1782,35.0,Female,198.0,91.0,10814.5,509.0,HIIT,65.0,52.0,3.5,0.9,2023-06-25 15:00:00,High
1858,16.0,Unknown,154.0,84.0,2405.0,480.2138947368421,Unknown,43.0,122.0,6.8,3.8,2023-06-25 16:00:00,Low
1930,16.0,Male,193.0,51.0,13131.0,546.0,Yoga,96.0,73.0,8.5,2.2,2023-06-25 17:00:00,High
1288,32.0,Male,147.0,56.0,16097.0,291.0,Unknown,39.0,168.0,7.0,1.9,2023-06-25 18:00:00,High
1723,37.0,Male,154.0,69.0,6414.0,666.0,cardio,36.0,89.0,9.8,2.5,2023-06-25 19:00:00,Medium
1892,45.0,Male,154.0,72.0,7341.0,400.0,cardio,60.0,120.0,3.7,0.9,2023-06-25 20:00:00,Medium
1271,56.0,Unknown,189.0,87.0,5174.0,689.0,Unknown,18.0,186.0,8.7,1.6,2023-06-25 21:00:00,Medium
1929,18.0,Male,178.0,77.0,18061.0,386.0,Cardio,29.0,158.0,6.5,2.7,2023-06-25 22:00:00,High
1065,26.0,Unknown,161.0,77.0,9742.0,281.0,Cardio,96.0,152.0,6.7,2.2390315789473685,2023-06-25 23:00:00,Medium
1482,39.0,Male,169.0,98.0,1213.0,455.0,Yoga,56.0,82.0,6.6,1.0,2023-06-26 00:00:00,Low
1935,37.0,Female,155.0,62.0,2666.0,507.0,Unknown,28.0,111.0,5.3,2.3,2023-06-26 01:00:00,Low
1247,37.0,Unknown,141.0,71.0,50000.0,434.0,Cardio,110.0,134.0,5.3,2.7,2023-06-26 02:00:00,High
1155,41.0,Female,175.0,50.0,10085.0,442.0,Yoga,118.0,110.0,7.4,1.2,2023-06-26 03:00:00,High
1046,28.0,Male,159.0,66.0,10814.5,312.0,cardio,77.0,126.0,3.3,0.6,2023-06-26 04:00:00,High
1934,16.0,Female,169.0,103.0,2261.0,568.0,Yoga,86.0,76.0,7.1,3.9,2023-06-26 05:00:00,Low
1453,39.0,Unknown,142.0,91.0,18556.0,617.0,Cardio,111.0,175.0,6.5,0.6,2023-06-26 06:00:00,High
1200,25.0,Male,195.0,76.0,14890.0,791.0,Strength,21.0,194.0,5.5,0.5,2023-06-26 06:00:00,High
1659,37.0,Unknown,169.0,45.0,19438.0,719.0,Unknown,82.0,109.0,4.5,1.6,2023-06-26 08:00:00,High
1123,39.0,Male,194.0,98.0,14544.0,656.0,Cardio,88.0,126.0,4.5,1.3,2023-06-26 09:00:00,High
1000,37.0,Unknown,169.0,90.0,11084.0,627.0,Strength,94.0,161.0,3.6,2.5,2023-06-26 10:00:00,High
1967,51.0,Male,174.0,85.0,16139.0,511.0,cardio,88.0,136.0,3.6,3.6,2023-06-26 11:00:00,High
1758,31.0,Female,165.0,85.0,17121.0,461.0,Unknown,14.0,158.0,4.2,2.2,2023-06-26 12:00:00,High
1854,55.0,Female,196.0,52.0,6196.0,783.0,HIIT,78.0,198.0,3.1,3.2,2023-06-26 12:00:00,Medium
1639,31.0,Female,169.0,76.0,5584.0,394.0,Unknown,34.0,185.0,6.5,3.7,2023-06-26 14:00:00,Medium
1190,32.0,Male,141.0,77.0,6021.0,626.0,cardio,97.0,122.0,5.1,1.2,2023-06-26 15:00:00,Medium
1578,30.0,Male,169.0,90.0,11182.0,764.0,cardio,110.0,171.0,10.0,2.2,2023-06-26 16:00:00,High
1515,31.0,Male,195.0,96.0,13509.0,585.0,cardio,40.0,146.0,9.9,2.2390315789473685,2023-06-26 17:00:00,High
1920,49.0,Unknown,173.0,57.0,3631.0,171.0,cardio,43.0,112.0,4.5,3.1,2023-06-26 19:00:00,Low
1814,26.0,Female,173.0,84.0,7345.0,626.0,HIIT,50.0,131.0,6.4,3.0,2023-06-26 20:00:00,Medium
1805,16.0,Female,169.0,105.0,9096.0,480.2138947368421,Cardio,87.0,79.0,4.0,2.0,2023-06-26 21:00:00,Medium
1142,30.0,Female,195.0,88.0,15906.0,660.0,Strength,100.0,74.0,6.5,0.8,2023-06-26 22:00:00,High
1190,41.0,Male,194.0,106.0,7300.0,480.2138947368421,Unknown,77.0,170.0,5.8,0.5,2023-06-26 23:00:00,Medium
1532,19.0,Male,159.0,88.0,10814.5,795.0,Unknown,96.0,146.0,5.3,1.8,2023-06-27 00:00:00,High
1226,58.0,Male,189.0,92.0,19560.0,491.0,cardio,64.40168421052631,148.0,8.8,0.8,2023-06-27 01:00:00,High
1312,37.0,Unknown,164.0,103.0,6362.0,487.0,Strength,55.0,155.0,8.8,3.2,2023-06-27 02:00:00,Medium
1628,50.0,Male,159.0,101.0,9097.0,629.0,cardio,78.0,105.0,9.9,1.7,2023-06-27 03:00:00,Medium
1948,28.0,Male,164.0,55.0,6599.0,191.0,Yoga,36.0,179.0,4.6,2.8,2023-06-27 04:00:00,Medium
1301,25.0,Female,192.0,69.0,50000.0,223.0,Strength,52.0,102.0,9.2,1.7,2023-06-27 05:00:00,High
1653,26.0,Unknown,153.0,105.0,5258.0,171.0,cardio,87.0,175.0,6.8,3.3,2023-06-27 06:00:00,Medium
1995,33.0,Female,199.0,90.0,7640.0,369.0,cardio,80.0,90.0,7.1,3.6,2023-06-27 07:00:00,Medium
1459,49.0,Male,186.0,98.0,5288.0,228.0,HIIT,119.0,72.0,9.3,3.4,2023-06-27 08:00:00,Medium
1550,56.0,Unknown,182.0,51.0,19928.0,306.0,HIIT,27.0,51.0,8.1,0.8,2023-06-27 10:00:00,High
1392,57.0,Female,182.0,106.0,6059.0,476.0,Yoga,41.0,109.0,5.4,1.8,2023-06-27 11:00:00,Medium
1866,38.0,Female,178.0,101.0,16141.0,263.0,Strength,11.0,127.0,6.4,2.0,2023-06-27 12:00:00,High
1763,22.0,Female,151.0,49.0,3600.0,757.0,Yoga,50.0,72.0,7.3,3.9,2023-06-27 13:00:00,Low
1844,54.0,Male,187.0,77.0,10814.5,791.0,Cardio,116.0,84.0,8.8,2.5,2023-06-27 14:00:00,High
